Date,Open,High,Low,Close,Daily_Return,Volume
18/06/2021," Rp834,719 "," Rp842,569 "," Rp831,053 "," Rp831,053 ",-0.00269873,354
21/06/2021," Rp834,473 "," Rp842,210 "," Rp833,529 "," Rp840,606 ",0.011495182,38
22/06/2021," Rp838,046 "," Rp839,691 "," Rp834,522 "," Rp834,710 ",-0.007013587,101
23/06/2021," Rp833,457 "," Rp839,308 "," Rp833,410 "," Rp834,206 ",-0.00060385,136
24/06/2021," Rp833,301 "," Rp836,814 "," Rp831,755 "," Rp831,755 ",-0.002938038,78
25/06/2021," Rp831,207 "," Rp836,023 "," Rp830,038 "," Rp830,693 ",-0.001277229,35
28/06/2021," Rp833,297 "," Rp833,297 "," Rp833,297 "," Rp833,297 ",0.003135031,888
29/06/2021," Rp834,408 "," Rp834,549 "," Rp822,808 "," Rp827,833 ",-0.006556557,419
30/06/2021," Rp822,018 "," Rp826,546 "," Rp821,132 "," Rp826,546 ",-0.001555018,51
01/07/2021," Rp825,499 "," Rp828,056 "," Rp822,291 "," Rp825,592 ",-0.001154165,44
02/07/2021," Rp830,142 "," Rp834,436 "," Rp829,955 "," Rp831,962 ",0.007715768,23
06/07/2021," Rp834,025 "," Rp844,808 "," Rp834,025 "," Rp837,199 ",0.006294854,332
07/07/2021," Rp835,041 "," Rp839,544 "," Rp834,344 "," Rp836,341 ",-0.001025606,244
08/07/2021," Rp834,153 "," Rp844,133 "," Rp834,153 "," Rp835,360 ",-0.001172311,148
09/07/2021," Rp834,961 "," Rp837,970 "," Rp832,739 "," Rp837,924 ",0.003069199,218
12/07/2021," Rp839,332 "," Rp840,682 "," Rp837,888 "," Rp840,682 ",0.003291468,147
13/07/2021," Rp837,068 "," Rp838,873 "," Rp833,596 "," Rp837,670 ",-0.003583354,78
14/07/2021," Rp832,638 "," Rp839,940 "," Rp832,638 "," Rp837,781 ",0.000133606,707
15/07/2021," Rp840,792 "," Rp841,435 "," Rp837,028 "," Rp839,323 ",0.001840471,99
16/07/2021," Rp834,902 "," Rp835,495 "," Rp827,786 "," Rp827,786 ",-0.013746591,78
19/07/2021," Rp824,439 "," Rp829,056 "," Rp824,439 "," Rp826,907 ",-0.001060906,33
20/07/2021," Rp836,230 "," Rp841,350 "," Rp835,307 "," Rp835,307 ",0.01015833,128
21/07/2021," Rp830,795 "," Rp830,795 "," Rp827,577 "," Rp828,910 ",-0.007658363,135
22/07/2021," Rp818,332 "," Rp823,533 "," Rp818,332 "," Rp823,533 ",-0.006487309,2
23/07/2021," Rp830,135 "," Rp830,781 "," Rp830,135 "," Rp830,781 ",0.008800695,1
26/07/2021," Rp832,319 "," Rp832,319 "," Rp829,872 "," Rp830,565 ",-0.000259855,17
27/07/2021," Rp834,462 "," Rp834,462 "," Rp832,519 "," Rp832,519 ",0.002353441,1
28/07/2021," Rp832,959 "," Rp832,959 "," Rp832,959 "," Rp832,959 ",0.000528128,209783
29/07/2021," Rp833,382 "," Rp845,376 "," Rp833,151 "," Rp844,730 ",0.014131416,30496
30/07/2021," Rp844,253 "," Rp845,408 "," Rp835,432 "," Rp837,140 ",-0.008984461,3100
02/08/2021," Rp837,421 "," Rp840,332 "," Rp833,909 "," Rp840,055 ",0.003481222,1334
03/08/2021," Rp833,797 "," Rp834,349 "," Rp830,899 "," Rp832,785 ",-0.0086538,3341
04/08/2021," Rp832,882 "," Rp843,010 "," Rp831,501 "," Rp833,435 ",0.000780169,2860
05/08/2021," Rp831,244 "," Rp832,575 "," Rp824,450 "," Rp828,628 ",-0.005767969,588
06/08/2021," Rp824,430 "," Rp824,567 "," Rp805,466 "," Rp806,199 ",-0.027067534,859
09/08/2021," Rp803,447 "," Rp803,584 "," Rp775,543 "," Rp789,655 ",-0.020520528,1621
10/08/2021," Rp794,216 "," Rp797,249 "," Rp790,311 "," Rp794,308 ",0.005892575,1363
11/08/2021," Rp797,467 "," Rp808,963 "," Rp797,467 "," Rp808,132 ",0.017404083,542
12/08/2021," Rp803,759 "," Rp804,999 "," Rp801,830 "," Rp803,437 ",-0.005809748,739
13/08/2021," Rp805,363 "," Rp814,066 "," Rp804,951 "," Rp813,104 ",0.012031916,436
16/08/2021," Rp815,854 "," Rp820,859 "," Rp813,558 "," Rp820,445 ",0.009028456,219
17/08/2021," Rp821,905 "," Rp824,893 "," Rp818,364 "," Rp820,663 ",0.000265717,200
18/08/2021," Rp818,990 "," Rp820,685 "," Rp814,959 "," Rp816,150 ",-0.005499314,263
19/08/2021," Rp811,612 "," Rp815,852 "," Rp809,560 "," Rp811,703 ",-0.005449315,245
20/08/2021," Rp818,385 "," Rp819,945 "," Rp815,679 "," Rp816,963 ",0.006480893,235
23/08/2021," Rp815,768 "," Rp828,623 "," Rp815,768 "," Rp827,889 ",0.013373193,32
24/08/2021," Rp837,660 "," Rp839,800 "," Rp837,660 "," Rp839,800 ",0.014387291,22
25/08/2021," Rp838,556 "," Rp838,977 "," Rp834,812 "," Rp836,778 ",-0.003598595,812
26/08/2021," Rp825,674 "," Rp827,892 "," Rp822,718 "," Rp827,892 ",-0.010619292,61
27/08/2021," Rp834,271 "," Rp840,378 "," Rp834,133 "," Rp840,378 ",0.015081923,1219
30/08/2021," Rp847,326 "," Rp848,305 "," Rp842,480 "," Rp843,039 ",0.00316625,684
31/08/2021," Rp841,484 "," Rp841,484 "," Rp834,626 "," Rp841,067 ",-0.002338385,82
01/09/2021," Rp846,080 "," Rp847,200 "," Rp844,214 "," Rp845,894 ",0.005738409,114
02/09/2021," Rp840,507 "," Rp840,832 "," Rp837,541 "," Rp838,421 ",-0.008833849,26
03/09/2021," Rp850,341 "," Rp856,412 "," Rp849,407 "," Rp855,011 ",0.019786418,53
07/09/2021," Rp858,693 "," Rp858,693 "," Rp843,172 "," Rp844,677 ",-0.01208636,48
08/09/2021," Rp836,423 "," Rp840,648 "," Rp836,423 "," Rp840,648 ",-0.004769897,69
09/09/2021," Rp843,235 "," Rp843,235 "," Rp838,172 "," Rp842,626 ",0.002353062,49
10/09/2021," Rp835,781 "," Rp835,781 "," Rp835,781 "," Rp835,781 ",-0.008122528,0
13/09/2021," Rp834,091 "," Rp836,980 "," Rp831,388 "," Rp835,116 ",-0.000795871,533
14/09/2021," Rp839,081 "," Rp846,014 "," Rp835,147 "," Rp845,311 ",0.012207586,764
15/09/2021," Rp844,872 "," Rp844,872 "," Rp839,579 "," Rp839,579 ",-0.006781411,59
16/09/2021," Rp842,666 "," Rp842,666 "," Rp819,636 "," Rp824,665 ",-0.017763143,1645
17/09/2021," Rp821,115 "," Rp823,075 "," Rp816,726 "," Rp816,726 ",-0.009627038,581
20/09/2021," Rp819,959 "," Rp824,639 "," Rp819,537 "," Rp824,639 ",0.00968893,185
21/09/2021," Rp823,897 "," Rp830,349 "," Rp822,401 "," Rp830,349 ",0.006924315,106
22/09/2021," Rp826,729 "," Rp830,266 "," Rp822,216 "," Rp826,729 ",-0.00435945,17
23/09/2021," Rp827,235 "," Rp827,235 "," Rp813,844 "," Rp818,292 ",-0.010205421,31
24/09/2021," Rp815,178 "," Rp815,178 "," Rp812,989 "," Rp815,178 ",-0.003805333,76
27/09/2021," Rp825,881 "," Rp827,154 "," Rp823,901 "," Rp825,080 ",0.012146488,808
28/09/2021," Rp817,688 "," Rp818,675 "," Rp811,671 "," Rp815,902 ",-0.011124174,15748
29/09/2021," Rp809,625 "," Rp815,093 "," Rp804,484 "," Rp804,531 ",-0.013936525,6634
30/09/2021," Rp807,105 "," Rp823,383 "," Rp806,637 "," Rp821,044 ",0.020524929,997
01/10/2021," Rp817,040 "," Rp820,905 "," Rp814,338 "," Rp818,297 ",-0.003345383,2220
04/10/2021," Rp823,917 "," Rp825,972 "," Rp816,913 "," Rp824,711 ",0.007838432,417
05/10/2021," Rp825,554 "," Rp825,554 "," Rp818,395 "," Rp823,355 ",-0.001644625,98
06/10/2021," Rp818,045 "," Rp819,719 "," Rp811,256 "," Rp818,603 ",-0.005771806,56
07/10/2021," Rp818,772 "," Rp818,772 "," Rp814,312 "," Rp816,682 ",-0.002346738,336
08/10/2021," Rp816,602 "," Rp827,292 "," Rp815,301 "," Rp816,277 ",-0.000495316,254
11/10/2021," Rp813,107 "," Rp813,662 "," Rp811,070 "," Rp812,181 ",-0.005017715,128
12/10/2021," Rp808,233 "," Rp815,661 "," Rp807,265 "," Rp811,186 ",-0.001225248,139
13/10/2021," Rp811,722 "," Rp827,258 "," Rp811,722 "," Rp826,889 ",0.019358098,150
14/10/2021," Rp828,900 "," Rp832,461 "," Rp828,808 "," Rp830,981 ",0.00494891,337
15/10/2021," Rp827,685 "," Rp828,100 "," Rp814,816 "," Rp815,093 ",-0.019119728,874
18/10/2021," Rp815,688 "," Rp819,623 "," Rp814,715 "," Rp817,169 ",0.002547135,266
19/10/2021," Rp822,582 "," Rp826,006 "," Rp817,908 "," Rp818,926 ",0.002149819,51
20/10/2021," Rp821,302 "," Rp826,393 "," Rp821,024 "," Rp825,699 ",0.008270096,127
21/10/2021," Rp821,633 "," Rp823,339 "," Rp821,172 "," Rp821,264 ",-0.005370688,146
22/10/2021," Rp826,283 "," Rp835,437 "," Rp824,849 "," Rp830,167 ",0.010839922,532
25/10/2021," Rp828,573 "," Rp835,362 "," Rp828,435 "," Rp833,976 ",0.004588982,140
26/10/2021," Rp838,881 "," Rp838,881 "," Rp829,512 "," Rp831,414 ",-0.003072626,359
27/10/2021," Rp832,533 "," Rp835,600 "," Rp832,533 "," Rp835,507 ",0.004923903,543
28/10/2021," Rp836,655 "," Rp842,154 "," Rp836,655 "," Rp839,497 ",0.004775538,452
29/10/2021," Rp832,804 "," Rp834,615 "," Rp824,212 "," Rp828,113 ",-0.013560859,583
01/11/2021," Rp829,284 "," Rp832,810 "," Rp828,913 "," Rp832,810 ",0.005671212,142
02/11/2021," Rp831,752 "," Rp834,075 "," Rp830,451 "," Rp830,916 ",-0.00227397,213
03/11/2021," Rp822,266 "," Rp822,266 "," Rp819,383 "," Rp820,220 ",-0.012872458,108
04/11/2021," Rp825,329 "," Rp835,364 "," Rp825,143 "," Rp832,948 ",0.015517818,103
05/11/2021," Rp831,620 "," Rp841,906 "," Rp831,620 "," Rp841,582 ",0.01036554,239
08/11/2021," Rp838,997 "," Rp843,800 "," Rp838,951 "," Rp843,800 ",0.002635163,261
09/11/2021," Rp836,418 "," Rp839,441 "," Rp833,945 "," Rp838,296 ",-0.006522186,170
10/11/2021," Rp837,613 "," Rp855,597 "," Rp837,200 "," Rp847,614 ",0.011115707,795
11/11/2021," Rp849,092 "," Rp854,863 "," Rp849,092 "," Rp853,351 ",0.006768415,292
12/11/2021," Rp852,880 "," Rp856,135 "," Rp846,830 "," Rp856,135 ",0.003261515,210
15/11/2021," Rp853,102 "," Rp854,200 "," Rp853,102 "," Rp853,834 ",-0.002687574,87
16/11/2021," Rp850,963 "," Rp850,963 "," Rp850,963 "," Rp850,963 ",-0.003362204,1
17/11/2021," Rp857,921 "," Rp861,192 "," Rp857,921 "," Rp861,192 ",0.01202002,2
18/11/2021," Rp853,140 "," Rp853,140 "," Rp853,140 "," Rp853,140 ",-0.009349773,9
19/11/2021," Rp844,909 "," Rp844,909 "," Rp844,909 "," Rp844,909 ",-0.009647103,21
22/11/2021," Rp846,188 "," Rp846,188 "," Rp829,693 "," Rp829,830 ",-0.017846733,14
23/11/2021," Rp822,587 "," Rp822,587 "," Rp817,089 "," Rp817,089 ",-0.015353698,264
24/11/2021," Rp822,295 "," Rp822,295 "," Rp816,975 "," Rp818,213 ",0.001375357,188
26/11/2021," Rp822,541 "," Rp822,678 "," Rp819,877 "," Rp819,877 ",0.002033611,186800
29/11/2021," Rp819,193 "," Rp822,485 "," Rp813,432 "," Rp814,895 ",-0.006076577,26926
30/11/2021," Rp821,333 "," Rp832,475 "," Rp814,335 "," Rp816,591 ",0.002081167,4903
01/12/2021," Rp812,407 "," Rp819,594 "," Rp811,263 "," Rp815,520 ",-0.00131143,1128
02/12/2021," Rp817,587 "," Rp817,587 "," Rp808,268 "," Rp808,314 ",-0.008836502,1557
03/12/2021," Rp811,850 "," Rp819,934 "," Rp811,391 "," Rp818,511 ",0.012614893,694
06/12/2021," Rp815,652 "," Rp816,935 "," Rp814,277 "," Rp814,415 ",-0.005003841,381
07/12/2021," Rp814,845 "," Rp817,867 "," Rp811,548 "," Rp816,264 ",0.002271024,308
08/12/2021," Rp823,986 "," Rp823,986 "," Rp818,969 "," Rp820,994 ",0.005794344,1383
09/12/2021," Rp824,848 "," Rp824,848 "," Rp819,437 "," Rp820,731 ",-0.000319953,455
10/12/2021," Rp817,145 "," Rp822,489 "," Rp814,980 "," Rp821,337 ",0.000738022,545
13/12/2021," Rp820,445 "," Rp821,686 "," Rp820,169 "," Rp821,318 ",-2.28E-05,206
14/12/2021," Rp821,612 "," Rp821,612 "," Rp813,336 "," Rp813,979 ",-0.008935745,322
15/12/2021," Rp809,503 "," Rp814,679 "," Rp803,320 "," Rp807,305 ",-0.008200076,283
16/12/2021," Rp814,953 "," Rp822,778 "," Rp814,953 "," Rp822,092 ",0.018316645,21
17/12/2021," Rp821,905 "," Rp825,960 "," Rp821,814 "," Rp821,814 ",-0.000337929,654
20/12/2021," Rp821,236 "," Rp822,607 "," Rp819,042 "," Rp819,819 ",-0.002427533,226
21/12/2021," Rp817,501 "," Rp819,828 "," Rp815,903 "," Rp815,903 ",-0.004776047,575
22/12/2021," Rp816,598 "," Rp825,377 "," Rp816,370 "," Rp823,731 ",0.009593594,567
23/12/2021," Rp825,656 "," Rp828,033 "," Rp823,278 "," Rp828,033 ",0.005222545,193
27/12/2021," Rp819,267 "," Rp820,218 "," Rp817,910 "," Rp818,407 ",-0.011624463,150
28/12/2021," Rp819,503 "," Rp822,216 "," Rp816,563 "," Rp818,689 ",0.00034363,146
29/12/2021," Rp820,752 "," Rp821,617 "," Rp815,381 "," Rp821,617 ",0.003576764,623
30/12/2021," Rp817,729 "," Rp824,219 "," Rp815,142 "," Rp822,722 ",0.001344566,306
31/12/2021," Rp828,526 "," Rp829,751 "," Rp826,846 "," Rp829,615 ",0.008378891,80
03/01/2022," Rp834,043 "," Rp834,043 "," Rp819,779 "," Rp820,052 ",-0.011526878,116
04/01/2022," Rp817,138 "," Rp823,855 "," Rp816,911 "," Rp823,265 ",0.003917773,38
05/01/2022," Rp827,374 "," Rp832,622 "," Rp827,374 "," Rp832,622 ",0.011365732,8
06/01/2022," Rp814,487 "," Rp816,401 "," Rp814,487 "," Rp815,216 ",-0.020904966,30
07/01/2022," Rp819,014 "," Rp821,391 "," Rp815,631 "," Rp821,391 ",0.00757427,17
10/01/2022," Rp821,118 "," Rp822,856 "," Rp819,059 "," Rp822,719 ",0.00161679,534
11/01/2022," Rp825,206 "," Rp833,715 "," Rp824,794 "," Rp831,930 ",0.011196645,743
12/01/2022," Rp834,926 "," Rp838,690 "," Rp833,963 "," Rp838,690 ",0.008125397,1547
13/01/2022," Rp836,072 "," Rp837,542 "," Rp834,050 "," Rp836,715 ",-0.002355123,40
14/01/2022," Rp841,309 "," Rp841,540 "," Rp839,000 "," Rp839,000 ",0.00273098,816
18/01/2022," Rp841,942 "," Rp843,472 "," Rp839,857 "," Rp839,857 ",0.001021385,900
19/01/2022," Rp836,716 "," Rp848,548 "," Rp836,716 "," Rp848,548 ",0.010348544,4
20/01/2022," Rp843,385 "," Rp844,485 "," Rp842,285 "," Rp844,256 ",-0.005058673,20
21/01/2022," Rp844,439 "," Rp846,461 "," Rp840,259 "," Rp841,591 ",-0.003156492,19
24/01/2022," Rp845,126 "," Rp847,057 "," Rp845,126 "," Rp846,874 ",0.006276924,8
25/01/2022," Rp845,060 "," Rp849,507 "," Rp844,601 "," Rp849,507 ",0.003110056,11
26/01/2022," Rp834,641 "," Rp834,641 "," Rp834,641 "," Rp834,641 ",-0.017500448,55
27/01/2022," Rp817,872 "," Rp817,872 "," Rp817,872 "," Rp817,872 ",-0.020090868,196036
28/01/2022," Rp824,919 "," Rp825,332 "," Rp816,337 "," Rp819,137 ",0.001546506,28521
31/01/2022," Rp817,891 "," Rp822,464 "," Rp816,336 "," Rp820,863 ",0.002107714,1735
01/02/2022," Rp820,766 "," Rp824,830 "," Rp820,720 "," Rp822,182 ",0.001605916,223
02/02/2022," Rp824,531 "," Rp830,172 "," Rp823,293 "," Rp829,759 ",0.009216659,1690
03/02/2022," Rp827,881 "," Rp828,935 "," Rp819,674 "," Rp826,597 ",-0.003811137,466
04/02/2022," Rp828,721 "," Rp832,255 "," Rp822,527 "," Rp828,997 ",0.002903146,571
07/02/2022," Rp833,367 "," Rp837,552 "," Rp831,941 "," Rp837,230 ",0.009931171,601
08/02/2022," Rp837,419 "," Rp841,424 "," Rp835,623 "," Rp840,964 ",0.004459977,108
09/02/2022," Rp845,587 "," Rp850,127 "," Rp845,541 "," Rp850,127 ",0.010896418,683
10/02/2022," Rp847,408 "," Rp851,476 "," Rp841,630 "," Rp848,748 ",-0.001621727,365
11/02/2022," Rp839,607 "," Rp859,330 "," Rp839,607 "," Rp848,271 ",-0.000562884,181
14/02/2022," Rp860,522 "," Rp864,589 "," Rp857,194 "," Rp863,387 ",0.017820557,79
15/02/2022," Rp869,595 "," Rp872,892 "," Rp857,893 "," Rp861,329 ",-0.002383501,86
16/02/2022," Rp867,336 "," Rp872,702 "," Rp866,216 "," Rp872,702 ",0.013203313,34
17/02/2022," Rp874,101 "," Rp885,468 "," Rp874,054 "," Rp885,468 ",0.014627874,393
18/02/2022," Rp878,957 "," Rp878,957 "," Rp874,931 "," Rp878,587 ",-0.007771051,51
22/02/2022," Rp879,406 "," Rp881,204 "," Rp871,433 "," Rp878,485 ",-0.000116204,173
23/02/2022," Rp871,813 "," Rp878,249 "," Rp871,400 "," Rp877,605 ",-0.001000845,73
24/02/2022," Rp882,196 "," Rp910,159 "," Rp882,104 "," Rp888,287 ",0.012171736,2706
25/02/2022," Rp878,222 "," Rp884,255 "," Rp867,491 "," Rp868,827 ",-0.021908126,586
28/02/2022," Rp889,181 "," Rp889,227 "," Rp873,457 "," Rp875,855 ",0.008089165,390
01/03/2022," Rp877,198 "," Rp892,873 "," Rp875,129 "," Rp892,873 ",0.01943017,547
02/03/2022," Rp899,504 "," Rp900,706 "," Rp887,576 "," Rp888,085 ",-0.005362411,109
03/03/2022," Rp892,877 "," Rp897,409 "," Rp890,241 "," Rp894,681 ",0.007427139,122
04/03/2022," Rp896,070 "," Rp911,752 "," Rp895,422 "," Rp909,069 ",0.016082379,47
07/03/2022," Rp912,145 "," Rp917,694 "," Rp900,221 "," Rp914,392 ",0.005855192,2516
08/03/2022," Rp912,408 "," Rp945,538 "," Rp911,769 "," Rp930,981 ",0.018142227,1813
09/03/2022," Rp935,425 "," Rp939,707 "," Rp902,264 "," Rp904,587 ",-0.028350422,1022
10/03/2022," Rp902,402 "," Rp917,183 "," Rp902,402 "," Rp911,526 ",0.007670134,670
11/03/2022," Rp907,509 "," Rp912,538 "," Rp896,034 "," Rp906,457 ",-0.005560394,865
14/03/2022," Rp904,779 "," Rp905,329 "," Rp897,043 "," Rp897,043 ",-0.010385778,145
15/03/2022," Rp887,904 "," Rp887,950 "," Rp874,584 "," Rp882,732 ",-0.01595353,71
16/03/2022," Rp882,919 "," Rp882,919 "," Rp875,938 "," Rp876,305 ",-0.007280453,104
17/03/2022," Rp883,836 "," Rp889,914 "," Rp883,836 "," Rp887,583 ",0.012870087,39
18/03/2022," Rp888,377 "," Rp890,581 "," Rp885,484 "," Rp885,484 ",-0.002365893,28
21/03/2022," Rp890,506 "," Rp891,986 "," Rp890,321 "," Rp891,986 ",0.007343023,5
22/03/2022," Rp892,099 "," Rp892,099 "," Rp892,099 "," Rp892,099 ",0.000126763,26
23/03/2022," Rp897,087 "," Rp897,087 "," Rp897,087 "," Rp897,087 ",0.005591178,204
24/03/2022," Rp903,943 "," Rp904,128 "," Rp903,023 "," Rp903,023 ",0.006617206,8
25/03/2022," Rp899,087 "," Rp899,087 "," Rp899,087 "," Rp899,087 ",-0.0043589,83
28/03/2022," Rp887,094 "," Rp890,307 "," Rp887,094 "," Rp890,307 ",-0.009764841,7
29/03/2022," Rp870,480 "," Rp878,985 "," Rp870,480 "," Rp878,985 ",-0.01271759,128051
30/03/2022," Rp880,514 "," Rp889,051 "," Rp878,724 "," Rp887,445 ",0.009625212,17765
31/03/2022," Rp889,838 "," Rp897,386 "," Rp883,211 "," Rp897,064 ",0.010838696,3617
01/04/2022," Rp892,719 "," Rp894,103 "," Rp884,414 "," Rp885,383 ",-0.013021135,1016
04/04/2022," Rp888,365 "," Rp895,255 "," Rp885,776 "," Rp892,065 ",0.007546624,371
05/04/2022," Rp889,885 "," Rp897,459 "," Rp885,868 "," Rp887,946 ",-0.00461697,412
06/04/2022," Rp883,863 "," Rp890,826 "," Rp883,863 "," Rp884,647 ",-0.003715537,138
07/04/2022," Rp884,333 "," Rp891,382 "," Rp884,333 "," Rp890,921 ",0.007092824,311
08/04/2022," Rp890,807 "," Rp899,536 "," Rp890,807 "," Rp896,718 ",0.006506809,153
11/04/2022," Rp896,869 "," Rp906,913 "," Rp894,657 "," Rp895,809 ",-0.001014367,163
12/04/2022," Rp901,841 "," Rp913,203 "," Rp900,963 "," Rp910,894 ",0.01683916,246
13/04/2022," Rp911,136 "," Rp916,457 "," Rp911,136 "," Rp916,457 ",0.006107153,204
14/04/2022," Rp914,215 "," Rp914,909 "," Rp907,650 "," Rp911,302 ",-0.005623944,101
18/04/2022," Rp910,453 "," Rp921,388 "," Rp910,177 "," Rp914,836 ",0.003877986,196
19/04/2022," Rp908,880 "," Rp910,952 "," Rp895,941 "," Rp900,546 ",-0.015621168,130
20/04/2022," Rp898,445 "," Rp902,185 "," Rp898,445 "," Rp901,585 ",0.001154084,621
21/04/2022," Rp897,884 "," Rp898,993 "," Rp897,884 "," Rp898,993 ",-0.002874906,4
22/04/2022," Rp902,632 "," Rp903,003 "," Rp893,650 "," Rp894,021 ",-0.005530915,178
25/04/2022," Rp891,565 "," Rp891,565 "," Rp875,030 "," Rp876,836 ",-0.019221396,748
26/04/2022," Rp878,623 "," Rp882,599 "," Rp875,618 "," Rp879,039 ",0.002511714,302
27/04/2022," Rp874,610 "," Rp875,901 "," Rp867,421 "," Rp869,126 ",-0.011276512,1786
28/04/2022," Rp867,783 "," Rp872,021 "," Rp862,762 "," Rp870,040 ",0.001051476,513
29/04/2022," Rp877,511 "," Rp884,659 "," Rp877,373 "," Rp880,555 ",0.012085301,132
02/05/2022," Rp872,201 "," Rp872,247 "," Rp852,105 "," Rp856,152 ",-0.027712916,385
03/05/2022," Rp856,823 "," Rp856,823 "," Rp856,823 "," Rp856,823 ",0.000784216,466
04/05/2022," Rp856,827 "," Rp856,827 "," Rp856,827 "," Rp856,827 ",3.61E-06,1
05/05/2022," Rp875,083 "," Rp878,451 "," Rp864,474 "," Rp864,474 ",0.008924718,80
06/05/2022," Rp865,875 "," Rp873,081 "," Rp864,397 "," Rp868,877 ",0.005094404,214
09/05/2022," Rp861,480 "," Rp861,895 "," Rp855,665 "," Rp857,096 ",-0.013560007,304
10/05/2022," Rp851,523 "," Rp851,523 "," Rp851,523 "," Rp851,523 ",-0.006501048,1540
11/05/2022," Rp850,488 "," Rp855,614 "," Rp850,257 "," Rp855,614 ",0.00480408,892
12/05/2022," Rp859,525 "," Rp860,501 "," Rp846,700 "," Rp847,444 ",-0.009549178,153
13/05/2022," Rp841,060 "," Rp841,060 "," Rp832,949 "," Rp832,949 ",-0.017104044,335
16/05/2022," Rp826,646 "," Rp837,265 "," Rp825,030 "," Rp837,265 ",0.005180952,34
17/05/2022," Rp846,342 "," Rp848,057 "," Rp842,539 "," Rp843,234 ",0.00712984,121
18/05/2022," Rp839,562 "," Rp841,736 "," Rp834,936 "," Rp839,978 ",-0.003861312,311
19/05/2022," Rp835,971 "," Rp849,959 "," Rp835,879 "," Rp849,959 ",0.011881704,138
20/05/2022," Rp850,367 "," Rp851,615 "," Rp849,072 "," Rp851,615 ",0.001949186,110
23/05/2022," Rp855,162 "," Rp862,897 "," Rp854,931 "," Rp855,857 ",0.004980752,216
24/05/2022," Rp855,431 "," Rp862,127 "," Rp855,431 "," Rp861,249 ",0.006300658,33
25/05/2022," Rp845,892 "," Rp845,892 "," Rp845,892 "," Rp845,892 ",-0.017831811,0
26/05/2022," Rp844,654 "," Rp847,867 "," Rp844,654 "," Rp847,867 ",0.00233521,123355
27/05/2022," Rp851,281 "," Rp856,992 "," Rp850,176 "," Rp852,663 ",0.00565621,30091
31/05/2022," Rp853,511 "," Rp858,954 "," Rp845,439 "," Rp850,005 ",-0.003116848,4073
01/06/2022," Rp842,124 "," Rp849,897 "," Rp839,502 "," Rp847,781 ",-0.002616588,1623
02/06/2022," Rp846,267 "," Rp856,952 "," Rp844,754 "," Rp855,943 ",0.009627339,551
03/06/2022," Rp860,200 "," Rp862,135 "," Rp849,975 "," Rp849,975 ",-0.006972288,53
06/06/2022," Rp852,602 "," Rp854,954 "," Rp848,083 "," Rp848,083 ",-0.00222579,142
07/06/2022," Rp847,182 "," Rp853,962 "," Rp846,306 "," Rp852,071 ",0.004701976,1168
08/06/2022," Rp850,855 "," Rp855,560 "," Rp850,671 "," Rp854,130 ",0.002416548,218
09/06/2022," Rp854,037 "," Rp855,887 "," Rp850,243 "," Rp855,286 ",0.001353291,159
10/06/2022," Rp849,389 "," Rp864,554 "," Rp840,723 "," Rp862,664 ",0.008626972,1490
13/06/2022," Rp863,538 "," Rp863,538 "," Rp838,145 "," Rp842,431 ",-0.023454558,127
14/06/2022," Rp843,337 "," Rp843,568 "," Rp834,233 "," Rp836,174 ",-0.007427082,536
15/06/2022," Rp836,025 "," Rp847,500 "," Rp834,504 "," Rp836,578 ",0.000483214,108
16/06/2022," Rp837,995 "," Rp852,459 "," Rp836,015 "," Rp850,202 ",0.016285428,136
17/06/2022," Rp855,288 "," Rp855,288 "," Rp846,014 "," Rp846,937 ",-0.003840939,170
21/06/2022," Rp847,388 "," Rp848,912 "," Rp844,987 "," Rp847,065 ",0.000151655,216
22/06/2022," Rp842,434 "," Rp848,512 "," Rp838,796 "," Rp844,644 ",-0.002857855,115
23/06/2022," Rp847,746 "," Rp850,379 "," Rp843,220 "," Rp843,220 ",-0.001686343,9
24/06/2022," Rp841,784 "," Rp844,558 "," Rp839,611 "," Rp844,558 ",0.001587303,61
27/06/2022," Rp846,585 "," Rp846,677 "," Rp841,682 "," Rp842,145 ",-0.002858005,77
28/06/2022," Rp841,911 "," Rp842,742 "," Rp838,819 "," Rp838,819 ",-0.003948834,391
29/06/2022," Rp839,522 "," Rp845,062 "," Rp836,982 "," Rp837,398 ",-0.001694553,173
30/06/2022," Rp835,708 "," Rp839,264 "," Rp831,737 "," Rp833,168 ",-0.005050603,328
01/07/2022," Rp828,966 "," Rp833,860 "," Rp827,165 "," Rp830,536 ",-0.003159964,77
05/07/2022," Rp834,912 "," Rp834,912 "," Rp814,749 "," Rp814,749 ",-0.01900733,64
06/07/2022," Rp812,415 "," Rp814,951 "," Rp799,278 "," Rp799,693 ",-0.018479321,1729
07/07/2022," Rp805,384 "," Rp805,384 "," Rp801,600 "," Rp802,015 ",0.002903012,1869
08/07/2022," Rp802,727 "," Rp807,900 "," Rp799,956 "," Rp803,882 ",0.002328128,370
11/07/2022," Rp799,367 "," Rp801,305 "," Rp798,213 "," Rp798,213 ",-0.007051611,75
12/07/2022," Rp801,880 "," Rp802,481 "," Rp796,840 "," Rp796,840 ",-0.001721042,451
13/07/2022," Rp788,931 "," Rp800,095 "," Rp788,931 "," Rp800,095 ",0.00408594,368
14/07/2022," Rp796,107 "," Rp796,200 "," Rp793,408 "," Rp793,408 ",-0.008358926,1289
